time,datetime_utc,px,sz,side,notional,tid
1774169330145,2026-03-22 08:48:50.145,68733.0,0.16981,A,11671.550729999999,381833666703101
1774169330145,2026-03-22 08:48:50.145,68733.0,0.04784,A,3288.18672,314616525280932
1774169330145,2026-03-22 08:48:50.145,68733.0,0.04084,A,2807.0557200000003,539391520449681
1774169330145,2026-03-22 08:48:50.145,68733.0,0.02862,A,1967.13846,811924230245631
1774169330145,2026-03-22 08:48:50.145,68733.0,0.06665,A,4581.05445,97031710453821
1774169330145,2026-03-22 08:48:50.145,68733.0,0.02943,A,2022.81219,33702857708143
1774169333691,2026-03-22 08:48:53.691,68733.0,0.0003,A,20.619899999999998,305018019642638
1774169334715,2026-03-22 08:48:54.715,68734.0,0.00017,B,11.684780000000002,349586782932904
1774169334715,2026-03-22 08:48:54.715,68734.0,0.02909,B,1999.47206,919171734444079
1774169334715,2026-03-22 08:48:54.715,68734.0,0.02397,B,1647.5539800000001,373489549900550
1774169335062,2026-03-22 08:48:55.062,68735.0,0.00017,B,11.68495,34545088739363
1774169335062,2026-03-22 08:48:55.062,68735.0,0.00015,B,10.31025,344275673950415
1774169335306,2026-03-22 08:48:55.306,68736.0,0.00017,B,11.685120000000001,1048370803244825
1774169335306,2026-03-22 08:48:55.306,68736.0,0.00015,B,10.3104,506091573144709
1774169335306,2026-03-22 08:48:55.306,68737.0,0.00017,B,11.68529,514889385387552
1774169335306,2026-03-22 08:48:55.306,68737.0,0.02909,B,1999.55933,528452497737930
1774169335595,2026-03-22 08:48:55.595,68738.0,0.00017,B,11.68546,1101176788675691
1774169335595,2026-03-22 08:48:55.595,68738.0,5e-05,B,3.4369,524663633039692
1774169335706,2026-03-22 08:48:55.706,68738.0,0.00012,B,8.24856,111988186156550
1774169335706,2026-03-22 08:48:55.706,68739.0,0.00017,B,11.685630000000002,1038023440230284
1774169335795,2026-03-22 08:48:55.795,68740.0,0.00017,B,11.6858,531168846949880
1774169335795,2026-03-22 08:48:55.795,68740.0,0.003,B,206.22,511232601865928
1774169335795,2026-03-22 08:48:55.795,68741.0,0.00017,B,11.685970000000001,481364978905728
1774169335795,2026-03-22 08:48:55.795,68741.0,0.00283,B,194.53703000000002,892415101717222
1774169340885,2026-03-22 08:49:00.885,68741.0,0.00017,B,11.685970000000001,204329388577071
1774169340885,2026-03-22 08:49:00.885,68741.0,0.02053,B,1411.25273,391076399201250
1774169341026,2026-03-22 08:49:01.026,68740.0,0.00238,A,163.6012,865770975123403
1774169341745,2026-03-22 08:49:01.745,68741.0,0.00856,B,588.42296,331261665917516
1774169341745,2026-03-22 08:49:01.745,68741.0,2e-05,B,1.3748200000000002,556229366492174
1774169344130,2026-03-22 08:49:04.130,68740.0,0.00142,A,97.6108,756739546378566
1774169345386,2026-03-22 08:49:05.386,68740.0,0.00033,A,22.6842,186390874291846
1774169346814,2026-03-22 08:49:06.814,68741.0,0.00015,B,10.31115,620486698620480
1774169346814,2026-03-22 08:49:06.814,68741.0,0.02909,B,1999.67569,315120688966221
1774169346814,2026-03-22 08:49:06.814,68742.0,0.00015,B,10.3113,1085931501778521
1774169346814,2026-03-22 08:49:06.814,68742.0,0.00017,B,11.68614,674992649549328
1774169346814,2026-03-22 08:49:06.814,68742.0,0.00042,B,28.871640000000003,940875345989386
1774169346814,2026-03-22 08:49:06.814,68743.0,0.00017,B,11.68631,356470621888280
1774169346814,2026-03-22 08:49:06.814,68744.0,0.00017,B,11.686480000000001,510295818583483
1774169346814,2026-03-22 08:49:06.814,68744.0,0.00022,B,15.12368,1112170099131565
1774169346814,2026-03-22 08:49:06.814,68744.0,0.003,B,206.232,461774340386049
1774169346814,2026-03-22 08:49:06.814,68744.0,0.02909,B,1999.76296,875106375458926
1774169346814,2026-03-22 08:49:06.814,68744.0,0.00015,B,10.311599999999999,895626000602864
1774169346814,2026-03-22 08:49:06.814,68744.0,0.02409,B,1656.04296,151261907500130
1774169346814,2026-03-22 08:49:06.814,68744.0,1.0912,B,75013.4528,520035635997878
1774169346814,2026-03-22 08:49:06.814,68745.0,0.00017,B,11.68665,883941477690096
1774169346814,2026-03-22 08:49:06.814,68745.0,0.001,B,68.745,100299698952421
1774169346814,2026-03-22 08:49:06.814,68745.0,0.00017,B,11.68665,818905130363832
1774169346814,2026-03-22 08:49:06.814,68745.0,0.00018,B,12.3741,438663258079262
1774169346814,2026-03-22 08:49:06.814,68746.0,0.00017,B,11.68682,882253042407515
1774169346814,2026-03-22 08:49:06.814,68747.0,0.00017,B,11.686990000000002,556058580238796
1774169346814,2026-03-22 08:49:06.814,68748.0,1.09114,B,75013.69272,8599068895315
1774169346814,2026-03-22 08:49:06.814,68748.0,0.00017,B,11.68716,402945084707513
1774169346814,2026-03-22 08:49:06.814,68748.0,0.05665,B,3894.5742,859837901468212
1774169346814,2026-03-22 08:49:06.814,68748.0,0.003,B,206.244,823853587837131
1774169346814,2026-03-22 08:49:06.814,68749.0,0.00016,B,10.99984,583027317293853
1774169346814,2026-03-22 08:49:06.814,68749.0,0.00017,B,11.687330000000001,219656722656849
1774169346814,2026-03-22 08:49:06.814,68749.0,0.00017,B,11.687330000000001,823165078609887
1774169346814,2026-03-22 08:49:06.814,68749.0,0.001,B,68.749,65017711053321
1774169346814,2026-03-22 08:49:06.814,68749.0,0.02922,B,2008.8457799999999,461645263819251
1774169346814,2026-03-22 08:49:06.814,68750.0,0.00017,B,11.6875,758202560829055
1774169346814,2026-03-22 08:49:06.814,68750.0,0.39935,B,27455.3125,247336925523416
1774169346814,2026-03-22 08:49:06.814,68750.0,0.56564,B,38887.75,575729018140397
1774169346814,2026-03-22 08:49:06.814,68750.0,0.20003,B,13752.062500000002,612036394194936
1774169346814,2026-03-22 08:49:06.814,68751.0,0.00017,B,11.68767,906580045867589
1774169346814,2026-03-22 08:49:06.814,68751.0,0.001,B,68.751,330969298025742
1774169346814,2026-03-22 08:49:06.814,68751.0,0.21821,B,15002.155709999999,172451064070409
1774169346814,2026-03-22 08:49:06.814,68751.0,0.07602,B,5226.45102,222995566656789
1774169346814,2026-03-22 08:49:06.814,68752.0,0.00015,B,10.3128,176300873481873
1774169346814,2026-03-22 08:49:06.814,68752.0,0.00017,B,11.687840000000001,338546996880799
1774169346814,2026-03-22 08:49:06.814,68752.0,0.02141,B,1471.98032,1033523809657541
1774169346814,2026-03-22 08:49:06.814,68752.0,0.55034,B,37836.97568,378925597586194
1774169346814,2026-03-22 08:49:06.814,68752.0,0.02451,B,1685.11152,131700233233104
1774169346814,2026-03-22 08:49:06.814,68752.0,0.50916,B,35005.768319999996,149944458435686
1774169346814,2026-03-22 08:49:06.814,68752.0,4.37743,B,300957.06736000004,86907539114447
